src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.66,224.0.0.251,5353,5353,17,2023-03-22 16:29:31,0.0,0,0,0,0,1,0,793,0,793.0,793.0,793.0,0.0,0.0,0.0,0.0,0.0,793,793,793.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,793.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,0.0,0,1,0,793,0
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:29:31,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,192.168.1.254,34495,53,17,2023-03-22 16:29:32,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.254,192.168.1.69,53,34495,17,2023-03-22 16:29:32,9052.038192749023,54904.761714120155,331.41707272104725,220.9447151473648,110.4723575736824,2,1,420,77,233.0,187.0,210.0,23.0,77.0,77.0,77.0,0.0,233,77,165.66666666666666,65.4488774201327,4283.555555555556,16,8,8,2,4526.019096374512,5625.247955322266,3426.790237426758,1099.228858947754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,165.66666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,77.0,0,2,1,420,77
192.168.1.69,34.213.210.44,54148,443,6,2023-03-22 16:29:32,1114917.516708374,3533.8937104802662,9.866200714538815,5.3815640261120805,4.4846366884267335,6,5,3455,485,2600.0,66.0,575.8333333333334,924.5655586394197,162.0,66.0,97.0,37.61914406256474,2600,66,358.1818181818182,723.7099894020606,523756.1487603307,120,100,20,2,111489.03369903564,408561.70654296875,-27.179718017578125,170820.86892524982,706355.8101654053,355887.17460632324,11.205673217773438,141271.16203308105,172871.76055492126,759056.806564331,408799.6482849121,0.0,189764.20164108276,190889.64119742834,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,358.1818181818182,64240,179,355681.6577911377,349852.0851135254,352766.87145233154,2914.7863388061523,408362.15019226074,349872.5891113281,371365.14981587726,26274.803215415322,0.0,0.0,0.0,0.0,0.0,0.0,575.8333333333334,97.0,0,6,5,3455,485
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:29:33,5398.273468017578,33899.72758590231,370.48882607543504,185.24441303771752,185.24441303771752,1,1,117,66,117.0,117.0,117.0,0.0,66.0,66.0,66.0,0.0,117,66,91.5,25.5,650.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,91.5,3024,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,66.0,0,1,1,117,66
34.213.210.44,192.168.1.69,443,54148,6,2023-03-22 16:29:33,332621.81282043457,2708.782062006269,18.038504297489027,12.025669531659352,6.012834765829676,4,2,738,163,540.0,66.0,184.5,205.24802069691196,97.0,66.0,81.5,15.5,540,66,150.16666666666666,174.70586392244795,30522.138888888894,80,40,20,1,66524.36256408691,331680.7746887207,0.0,132578.5333556704,332621.81282043457,332621.57440185547,0.0,110873.93760681152,156799.25768989738,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,150.16666666666666,249,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.5,81.5,0,4,2,738,163
162.159.133.234,192.168.1.69,443,53690,6,2023-03-22 16:29:33,9.059906005859375,18212109.47368421,220752.84210526315,110376.42105263157,110376.42105263157,1,1,99,66,99.0,99.0,99.0,0.0,66.0,66.0,66.0,0.0,99,66,82.5,16.5,272.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.5,8,3024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,66.0,0,1,1,99,66
192.168.1.69,192.168.1.254,38391,53,17,2023-03-22 16:29:33,17706.632614135742,32417.2310178141,225.9040489046279,112.95202445231395,112.95202445231395,2,2,154,420,77.0,77.0,77.0,0.0,233.0,187.0,210.0,23.0,233,77,143.5,68.45984224346417,4686.75,16,16,8,2,5902.210871378581,10065.078735351562,45.53794860839844,4262.200611359324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,143.5,0,0,0.0,0.0,0.0,0.0,10065.078735351562,7550.477981567383,8807.778358459473,1257.3003768920898,0.0,0.0,0.0,0.0,0.0,0.0,77.0,210.0,0,2,2,154,420
192.168.1.69,34.213.210.44,54160,443,6,2023-03-22 16:29:33,815156.9366455078,1058.6918435011712,6.133788201049659,3.680272920629795,2.4535152804198637,3,2,723,140,583.0,66.0,241.0,241.852572172939,74.0,66.0,70.0,4.0,583,66,172.6,205.2311867139105,42119.83999999999,60,40,20,1,203789.23416137695,409503.698348999,30.279159545898438,203681.4499769046,405653.2382965088,405457.7350616455,195.50323486328125,202826.6191482544,202631.1159133911,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,172.6,64240,110,0.0,0.0,0.0,0.0,409308.19511413574,405427.4559020996,407367.8255081177,1940.3696060180664,0.0,0.0,0.0,0.0,0.0,0.0,241.0,70.0,0,3,2,723,140
34.213.210.44,192.168.1.69,443,54160,6,2023-03-22 16:29:34,735535.8600616455,5321.290520997802,14.955083222017327,8.15731812110036,6.797765100916967,6,5,1017,2897,540.0,66.0,169.5,169.42033526114864,2602.0,66.0,579.4,1011.3712671417949,2602,66,355.8181818181818,722.6724164430266,522255.42148760316,120,100,20,3,73547.8162765503,409125.56648254395,-57.697296142578125,147839.3693807696,735535.8600616455,409781.93283081055,0.0,147107.1720123291,182117.51295844285,411020.75576782227,409982.91969299316,22.649765014648438,102755.18894195557,177378.13013510723,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,355.8181818181818,110,501,408686.39945983887,576.019287109375,204631.20937347412,204055.19008636475,408549.54719543457,324018.2399749756,366283.8935852051,42265.65361022949,0.0,0.0,0.0,0.0,0.0,0.0,169.5,579.4,0,6,5,1017,2897
192.168.1.69,13.67.9.5,43724,443,6,2023-03-22 16:29:35,125278.94973754883,11422.509551667308,23.946560904962908,15.96437393664194,7.98218696832097,2,1,980,451,914.0,66.0,490.0,424.0,451.0,451.0,451.0,0.0,914,66,477.0,346.6823714391412,120188.66666666667,40,20,20,1,62639.474868774414,125230.31234741211,48.63739013671875,62590.837478637695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,477.0,501,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,451.0,0,2,1,980,451
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:29:36,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,192.168.1.254,53479,53,17,2023-03-22 16:29:37,10911.941528320312,61308.97954902989,366.5708792169201,183.28543960846005,183.28543960846005,2,2,184,485,92.0,92.0,92.0,0.0,268.0,217.0,242.5,25.5,268,92,167.25,77.38014926323159,5987.6875,16,16,8,2,3637.3138427734375,6727.2186279296875,323.0571746826172,2619.2965092871946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,167.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,242.5,0,2,2,184,485
192.168.1.69,13.69.239.74,39354,443,6,2023-03-22 16:29:37,679777.8606414795,8377.736801586703,11.768550379753052,7.355343987345657,4.413206392407394,5,3,965,4730,571.0,54.0,193.0,198.0141409091785,4559.0,66.0,1576.6666666666667,2108.88822737374,4559,54,711.875,1463.2167848186407,2141003.359375,100,60,20,2,97111.12294878278,269629.00161743164,50.067901611328125,113059.5189129462,476819.5152282715,269691.22886657715,454.90264892578125,119204.87880706787,119910.22782345448,410148.85902404785,205690.86074829102,204457.99827575684,205074.42951202393,616.4312362670898,0,0,0,0,1,0,0,0,0,0,0,0.6,711.875,64240,2049,269174.09896850586,201258.42094421387,235216.25995635986,33957.839012145996,269629.00161743164,200275.89797973633,224463.62177530924,31963.622927224915,0.0,0.0,0.0,0.0,0.0,0.0,193.0,1576.6666666666667,0,5,3,965,4730
192.168.1.69,13.69.239.74,39354,443,6,2023-03-22 16:29:38,407570.36209106445,6757.115472946649,12.267820393875542,7.360692236325326,4.9071281575502175,3,2,1567,1187,1428.0,54.0,522.3333333333334,640.5280807444918,1133.0,54.0,593.5,539.5,1428,54,550.8,603.162797261237,363805.36,60,40,20,2,101892.59052276611,203413.2480621338,118.73245239257812,101271.21743253265,204157.11402893066,204038.3815765381,118.73245239257812,102078.55701446533,101959.82456207275,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,550.8,501,2051,0.0,0.0,0.0,0.0,203294.5156097412,202912.8074645996,203103.6615371704,190.85407257080078,0.0,0.0,0.0,0.0,0.0,0.0,522.3333333333334,593.5,0,3,2,1567,1187
162.159.133.234,192.168.1.69,443,53690,6,2023-03-22 16:29:39,0.0,0,0,0,0,1,0,118,0,118.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,118,118,118.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,118.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0,1,0,118,0
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:29:39,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,3024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
76.223.18.30,192.168.1.69,443,45856,6,2023-03-22 16:29:40,18.596649169921875,7098052.923076923,107546.2564102564,53773.1282051282,53773.1282051282,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,266,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:29:41,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
162.159.133.234,192.168.1.69,443,53690,6,2023-03-22 16:29:41,775633.3351135254,728.4369745626055,5.157075926106942,2.578537963053471,2.578537963053471,2,2,433,132,262.0,171.0,216.5,45.5,66.0,66.0,66.0,0.0,262,66,141.25,81.83940065762945,6697.6875,40,40,20,2,258544.4450378418,775539.8750305176,34.809112548828125,365570.97451985284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,141.25,8,3024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.5,66.0,0,2,2,433,132
104.199.240.237,192.168.1.69,4070,45206,6,2023-03-22 16:29:46,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,104.199.240.237,45206,4070,6,2023-03-22 16:29:46,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:29:46,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,192.168.1.254,51256,53,17,2023-03-22 16:29:47,6163.597106933594,74307.25792975398,648.9716849760173,324.48584248800864,324.48584248800864,2,2,164,294,82.0,82.0,82.0,0.0,167.0,127.0,147.0,20.0,167,82,114.5,35.443617196894564,1256.25,16,16,8,2,2054.5323689778647,5803.108215332031,60.31990051269531,2652.4513886170716,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,147.0,0,2,2,164,294
192.168.1.69,117.18.232.200,60716,443,6,2023-03-22 16:29:47,92470.16906738281,10132.997586683443,54.07149192467152,32.44289515480291,21.628596769868608,3,2,797,140,657.0,66.0,265.6666666666667,276.7337268125364,74.0,66.0,70.0,4.0,657,66,187.4,234.82725565828173,55143.84000000001,60,40,20,1,23117.542266845703,46158.552169799805,38.86222839355469,22888.361822119823,46618.22319030762,46197.41439819336,420.8087921142578,23309.11159515381,22888.30280303955,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,187.4,64240,131,0.0,0.0,0.0,0.0,46158.552169799805,45431.13708496094,45794.84462738037,363.7075424194336,0.0,0.0,0.0,0.0,0.0,0.0,265.6666666666667,70.0,0,3,2,797,140
117.18.232.200,192.168.1.69,443,60716,6,2023-03-22 16:29:47,194997.07221984863,59082.93836848328,143.5918995154528,76.9242318832783,66.66766763217451,15,13,9462,2059,2866.0,66.0,630.8,782.1158652441891,691.0,66.0,158.3846153846154,171.86512532150073,2866,66,411.4642857142857,630.0178842213732,396922.5344387755,300,260,20,10,7220.798068576389,49142.59910583496,-35.52436828613281,16749.019194830373,194997.07221984863,51393.50891113281,0.0,13928.36230141776,21882.74756649348,147485.97145080566,49178.6003112793,20.9808349609375,12290.497620900473,20279.739132053986,0,0,0,0,1,0,0,0,0,0,0,0.8666666666666667,411.4642857142857,131,501,48996.925354003906,137.80593872070312,35408.616065979004,20420.466363775315,49004.79316711426,44823.88496398926,47212.064266204834,1508.2230924580115,4186.5,4.5,0.0,0.0,181394.63026264816,0.0,630.8,158.3846153846154,0,15,13,9462,2059
192.168.1.66,224.0.0.251,5353,5353,17,2023-03-22 16:29:47,0.0,0,0,0,0,1,0,793,0,793.0,793.0,793.0,0.0,0.0,0.0,0.0,0.0,793,793,793.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,793.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,0.0,0,1,0,793,0
162.159.133.234,192.168.1.69,443,53690,6,2023-03-22 16:29:48,0.0,0,0,0,0,1,0,272,0,272.0,272.0,272.0,0.0,0.0,0.0,0.0,0.0,272,272,272.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,272.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0,1,0,272,0
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:29:48,1434350.9674072266,385.54022869285507,2.7887177482304164,1.3943588741152082,1.3943588741152082,2,2,132,421,66.0,66.0,66.0,0.0,269.0,152.0,210.5,58.5,269,66,138.25,83.25375366912894,6931.1875,40,40,20,0,478116.9891357422,1126292.2286987305,23.126602172851562,475265.7352776543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,138.25,3024,8,0.0,0.0,0.0,0.0,1126269.1020965576,308035.61210632324,717152.3571014404,409116.7449951172,0.0,0.0,0.0,0.0,0.0,0.0,66.0,210.5,0,2,2,132,421
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:29:50,306460.8573913574,1132.2816328118315,9.789178381658486,6.526118921105657,3.2630594605528285,2,1,132,215,66.0,66.0,66.0,0.0,215.0,215.0,215.0,0.0,215,66,115.66666666666667,70.23927359786371,4933.555555555555,40,20,20,0,153230.4286956787,306419.13414001465,41.72325134277344,153188.70544433594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,115.66666666666667,3024,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,215.0,0,2,1,132,215
35.186.224.47,192.168.1.69,443,56140,6,2023-03-22 16:29:51,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,35.186.224.47,56140,443,6,2023-03-22 16:29:51,784988.4033203125,504.4660511225581,6.369520847507046,3.821712508504228,2.5478083390028186,3,2,233,163,101.0,66.0,77.66666666666667,16.49915822768611,97.0,66.0,81.5,15.5,101,66,79.2,16.216041440499588,262.96,60,40,20,1,196247.10083007812,644925.8327484131,60.31990051269531,262798.71489398665,784988.4033203125,644925.8327484131,140062.5705718994,392494.20166015625,252431.63108825684,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,79.2,501,267,0.0,0.0,0.0,0.0,644925.8327484131,95652.58026123047,370289.2065048218,274636.6262435913,0.0,0.0,0.0,0.0,0.0,0.0,77.66666666666667,81.5,0,3,2,233,163
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:29:51,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,192.168.1.254,42984,53,17,2023-03-22 16:29:52,17206.430435180664,33359.62111155759,232.47122725824107,116.23561362912054,116.23561362912054,2,2,154,420,77.0,77.0,77.0,0.0,233.0,187.0,210.0,23.0,233,77,143.5,68.45984224346417,4686.75,16,16,8,2,5735.476811726888,7230.281829833984,3510.4751586914062,1603.9806237222776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,143.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,210.0,0,2,2,154,420
192.168.1.69,34.213.210.44,49262,443,6,2023-03-22 16:29:52,0.0,0,0,0,0,1,0,74,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74,74,74.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,74.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0,1,0,74,0
162.159.133.234,192.168.1.69,443,53690,6,2023-03-22 16:29:52,0.0,0,0,0,0,1,0,196,0,196.0,196.0,196.0,0.0,0.0,0.0,0.0,0.0,196,196,196.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,196.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0,1,0,196,0
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:29:52,283241.74880981445,2616.139757340476,24.713870852069274,14.122211915468156,10.591658936601117,4,3,264,477,66.0,66.0,66.0,0.0,205.0,121.0,159.0,34.75629439396553,205,66,105.85714285714286,51.34040060901236,2635.836734693877,80,60,20,0,47203.4215927124,204896.6884613037,-21.219253540039062,76095.33302240219,283241.74880981445,204918.14613342285,12.636184692382812,94413.91626993816,84423.71604198939,78324.0795135498,78323.8410949707,0.2384185791015625,39162.0397567749,39161.8013381958,0,0,0,0,1,0,0,0,0,0,0,0.75,105.85714285714286,3024,8,0.0,0.0,0.0,0.0,204896.6884613037,78277.3494720459,141587.0189666748,63309.669494628906,0.0,0.0,0.0,0.0,0.0,0.0,66.0,159.0,0,4,3,264,477
34.213.210.44,192.168.1.69,443,49262,6,2023-03-22 16:29:52,1125980.3771972656,4233.643939573601,14.209839109120537,7.993034498880302,6.216804610240235,9,7,1223,3544,540.0,66.0,135.88888888888889,146.28620687196607,2600.0,66.0,506.2857142857143,872.7988991556687,2600,66,297.9375,615.692848418552,379077.68359375,180,140,20,3,75065.3584798177,408015.7279968262,0.0,150786.68239549358,1125980.3771972656,408657.5508117676,0.0,140747.5471496582,183029.73458180635,717935.32371521,392740.72647094727,108.95729064941406,119655.88728586833,170085.52870005975,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,297.9375,26847,501,392098.66523742676,343.08433532714844,238880.87272644043,170934.16874092014,407843.58978271484,324029.92248535156,374657.39250183105,36371.52001622837,0.0,0.0,0.0,0.0,0.0,0.0,135.88888888888889,506.2857142857143,0,9,7,1223,3544
192.168.1.69,13.67.9.5,43724,443,6,2023-03-22 16:29:55,0.0,0,0,0,0,1,0,914,0,914.0,914.0,914.0,0.0,0.0,0.0,0.0,0.0,914,914,914.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,914.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,0.0,0,1,0,914,0
